Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,5.609375,6.0625,5.515625,6.0,1.4508365392684937,170295200
1985-02-01,5.96875,6.046875,5.765625,5.9375,1.4357236623764038,149500800
1985-03-01,5.953125,6.359375,5.921875,6.28125,1.5460097789764404,132103200
1985-04-01,6.234375,6.765625,6.1875,6.4375,1.5844677686691284,107101600
1985-05-01,6.453125,6.78125,6.15625,6.75,1.6613824367523193,129675200
1985-06-01,6.75,6.8125,6.234375,6.734375,1.6849479675292969,126180000
1985-07-01,6.703125,6.734375,6.40625,6.5625,1.641945481300354,141728800
1985-08-01,6.578125,6.609375,6.3125,6.59375,1.6497637033462524,103317600
1985-09-01,6.59375,6.59375,6.046875,6.484375,1.6496257781982422,108110400
1985-10-01,6.5,6.875,6.359375,6.875,1.7489992380142212,135417600
1985-11-01,6.8125,6.984375,6.53125,6.671875,1.6973251104354858,105299200
1985-12-01,6.671875,6.890625,6.125,6.890625,1.7819359302520752,224056800
1986-01-01,6.875,7.015625,6.1875,6.46875,1.6728386878967285,193724800
1986-02-01,6.46875,6.84375,6.046875,6.53125,1.6890010833740234,195362400
1986-03-01,6.53125,7.140625,6.453125,6.96875,1.8340362310409546,170290400
1986-04-01,7.0,7.328125,6.765625,7.078125,1.8628205060958862,143535200
1986-05-01,7.0,7.515625,6.96875,7.484375,1.9697374105453491,140169600
1986-06-01,7.5,7.703125,7.3125,7.609375,2.033262014389038,108103200
1986-07-01,7.578125,7.6875,7.1875,7.59375,2.0290870666503906,116440800
1986-08-01,7.5625,8.71875,7.5,8.609375,2.300466775894165,176232000
1986-09-01,8.625,8.90625,8.0,8.40625,2.278165578842163,188786400
1986-10-01,8.40625,8.71875,8.1875,8.5,2.303572416305542,128466400
1986-11-01,8.53125,8.765625,8.203125,8.65625,2.345916986465454,144118400
1986-12-01,8.546875,9.265625,8.5,8.765625,2.406501054763794,222530400
1987-01-01,8.90625,10.578125,8.765625,10.34375,2.839754343032837,187705600
1987-02-01,10.328125,10.625,9.53125,9.796875,2.6896183490753174,168090400
1987-03-01,9.78125,11.125,9.75,10.71875,2.97477126121521,175820000
1987-04-01,10.65625,11.5,10.53125,10.828125,3.0051252841949463,201853600
1987-05-01,10.75,11.328125,10.640625,10.875,3.018136501312256,163461600
1987-06-01,10.9375,11.78125,10.828125,11.65625,3.2681920528411865,146688800
1987-07-01,11.609375,12.125,11.34375,11.765625,3.298858404159546,149542400
1987-08-01,11.875,12.53125,11.671875,12.453125,3.4916186332702637,189709600
1987-09-01,12.484375,12.59375,11.28125,12.15625,3.4439785480499268,155925600
1987-10-01,12.28125,12.5,7.71875,10.65625,3.019014835357666,222472400
1987-11-01,10.375,11.0,9.0,9.1875,2.6029036045074463,116646000
1987-12-01,9.3125,10.5,8.8125,9.53125,2.7323415279388428,131424000
1988-01-01,9.71875,10.5,9.15625,10.5,3.0100555419921875,128872400
1988-02-01,10.5,10.90625,9.75,10.65625,3.0548484325408936,112541200
1988-03-01,10.625,11.15625,10.34375,10.5,3.047217845916748,134066000
1988-04-01,10.4375,11.375,10.28125,11.21875,3.2558043003082275,136432000
1988-05-01,11.21875,11.4375,10.78125,11.25,3.264876127243042,89578000
1988-06-01,11.125,11.96875,10.875,11.34375,3.333634376525879,149382000
1988-07-01,11.28125,11.84375,11.03125,11.84375,3.4805715084075928,98825600
1988-08-01,11.78125,11.9375,11.25,11.625,3.4162862300872803,112506800
1988-09-01,11.5625,11.75,11.03125,11.1875,3.3267507553100586,133003200
1988-10-01,11.125,11.6875,10.84375,11.1875,3.3267507553100586,99668800
1988-11-01,11.15625,11.34375,10.09375,10.8125,3.215238571166992,100018400
1988-12-01,10.78125,11.625,10.5625,11.0,3.3118133544921875,101334400
1989-01-01,10.875,11.59375,10.78125,11.59375,3.4905765056610107,101827600
1989-02-01,11.5,11.59375,10.84375,10.96875,3.3024044036865234,85284800
1989-03-01,11.0,11.53125,10.71875,10.96875,3.342367172241211,118401200
1989-04-01,10.90625,11.21875,10.375,10.78125,3.285231828689575,162047200
1989-05-01,10.71875,11.0625,10.4375,10.78125,3.285231828689575,121500800
1989-06-01,10.78125,11.5,10.75,11.0,3.3959670066833496,118291200
1989-07-01,11.0625,11.6875,10.875,11.4375,3.531033515930176,101170400
1989-08-01,11.46875,11.5625,10.78125,10.9375,3.3766722679138184,125412800
1989-09-01,10.9375,11.40625,10.90625,11.1875,3.4994990825653076,106638000
1989-10-01,11.1875,11.71875,10.8125,11.5,3.5972492694854736,124611600
1989-11-01,11.53125,12.03125,11.25,11.8125,3.6950008869171143,77686400
1989-12-01,11.84375,12.90625,11.8125,12.5,3.9615864753723145,102131600
1990-01-01,12.46875,12.625,11.40625,11.75,3.723893642425537,106407600
1990-02-01,11.8125,12.28125,11.5625,11.75,3.723893642425537,87748800
1990-03-01,11.6875,11.9375,11.375,11.5625,3.710850715637207,93473200
1990-04-01,11.46875,11.8125,11.21875,11.3125,3.6306190490722656,74631600
1990-05-01,11.375,12.15625,11.25,12.0,3.8512654304504395,101425200
1990-06-01,12.03125,12.3125,11.6875,11.96875,3.8914477825164795,96683200
1990-07-01,11.90625,13.0,11.6875,12.96875,4.21658182144165,112125200
1990-08-01,13.0,13.78125,12.125,12.5,4.064175128936768,150198000
1990-09-01,12.5,12.96875,12.1875,12.25,4.027432918548584,92159200
1990-10-01,12.28125,12.625,11.8125,12.25,4.027432918548584,99960400
1990-11-01,12.34375,12.84375,12.0625,12.65625,4.1609954833984375,86538800
1990-12-01,12.6875,13.125,12.3125,12.9375,4.311676025390625,78140000
1991-01-01,12.9375,13.25,12.40625,12.90625,4.3012614250183105,94615200
1991-02-01,12.8125,14.0,12.53125,13.78125,4.592872142791748,120037200
1991-03-01,13.71875,14.96875,13.625,14.625,4.938632965087891,91663600
1991-04-01,14.59375,15.34375,14.125,14.875,5.023055076599121,99406000
1991-05-01,14.9375,15.1875,13.96875,14.5625,4.9175262451171875,106229200
1991-06-01,14.5625,14.9375,14.0625,14.53125,4.96345853805542,77909200
1991-07-01,14.59375,15.03125,14.21875,14.84375,5.0702009201049805,78870800
1991-08-01,14.875,14.96875,14.15625,14.5625,4.974134922027588,83602400
1991-09-01,14.5625,14.96875,14.375,14.875,5.138497829437256,69794400
1991-10-01,14.9375,15.46875,14.65625,15.25,5.268034934997559,88568400
