Date,Open,High,Low,Close,Adj Close,Volume
2003-06-01,2.319999933242798,2.450000047683716,1.7599999904632568,1.7599999904632568,1.7141958475112915,61400
2003-07-01,1.7599999904632568,2.2100000381469727,1.6699999570846558,2.2100000381469727,2.15248441696167,93300
2003-08-01,2.680000066757202,2.680000066757202,2.0,2.200000047683716,2.142744779586792,37000
2003-09-01,2.200000047683716,2.2699999809265137,2.059999942779541,2.1500000953674316,2.094046115875244,25600
2003-10-01,2.25,2.490000009536743,2.1500000953674316,2.200000047683716,2.142744779586792,42000
2003-11-01,2.3399999141693115,2.369999885559082,2.109999895095825,2.240000009536743,2.181703805923462,61500
2003-12-01,2.1500000953674316,2.299999952316284,1.7899999618530273,2.259999990463257,2.201183319091797,62000
2004-01-01,2.3399999141693115,2.490000009536743,2.1500000953674316,2.309999942779541,2.2498817443847656,48200
2004-02-01,2.309999942779541,2.3399999141693115,2.009999990463257,2.190000057220459,2.133004903793335,80500
2004-03-01,2.130000114440918,4.099999904632568,2.0899999141693115,2.7799999713897705,2.7076499462127686,431300
2004-04-01,2.7699999809265137,3.25,2.0999999046325684,2.0999999046325684,2.045347213745117,110500
2004-05-01,2.0999999046325684,4.380000114440918,1.6200000047683716,2.4200000762939453,2.3570191860198975,1474800
2004-06-01,2.369999885559082,2.5899999141693115,2.009999990463257,2.1500000953674316,2.094046115875244,295400
2004-07-01,2.240000009536743,3.1500000953674316,1.8700000047683716,1.899999976158142,1.8505522012710571,645600
2004-08-01,1.899999976158142,2.1500000953674316,1.3700000047683716,1.5499999523162842,1.5096609592437744,170500
2004-09-01,1.690000057220459,1.7599999904632568,1.3200000524520874,1.440000057220459,1.4025237560272217,119800
2004-10-01,1.4600000381469727,1.5800000429153442,1.25,1.350000023841858,1.314866065979004,71300
2004-11-01,1.3899999856948853,2.4000000953674316,1.309999942779541,1.4800000190734863,1.4414827823638916,292300
2004-12-01,1.5800000429153442,1.7699999809265137,1.2599999904632568,1.4500000476837158,1.4122635126113892,216600
2005-01-01,1.5800000429153442,3.1500000953674316,1.5,1.840000033378601,1.7921137809753418,1330400
2005-02-01,1.9500000476837158,2.759999990463257,1.600000023841858,1.6200000047683716,1.5778393745422363,552000
2005-03-01,1.6299999952316284,2.5299999713897705,1.5499999523162842,1.600000023841858,1.5583597421646118,1476100
2005-04-01,1.6399999856948853,2.4000000953674316,1.25,1.4299999475479126,1.3927839994430542,1579000
2005-05-01,1.5,1.7899999618530273,0.5,1.4800000190734863,1.4414827823638916,563000
2005-06-01,1.5499999523162842,4.739999771118164,1.3300000429153442,1.850000023841858,1.8018535375595093,3419600
2005-07-01,1.850000023841858,2.700000047683716,1.6699999570846558,1.9199999570846558,1.870031714439392,1649900
2005-08-01,1.8600000143051147,2.0799999237060547,1.6100000143051147,1.7200000286102295,1.6752368211746216,262000
2005-09-01,1.7899999618530273,7.670000076293945,1.4800000190734863,5.170000076293945,5.035449981689453,40383800
2005-10-01,5.0,5.5,3.5999999046325684,3.759999990463257,3.6621453762054443,3806200
2005-11-01,3.6600000858306885,4.300000190734863,2.799999952316284,2.930000066757202,2.8537464141845703,774300
2005-12-01,2.9000000953674316,4.289999961853027,2.7200000286102295,2.9100000858306885,2.8342669010162354,686200
2006-01-01,2.9100000858306885,3.5999999046325684,2.740000009536743,2.9700000286102295,2.892705202102661,461200
2006-02-01,2.950000047683716,3.380000114440918,2.799999952316284,2.9000000953674316,2.8245270252227783,309600
2006-03-01,2.9000000953674316,4.179999828338623,2.799999952316284,3.190000057220459,3.1069798469543457,738500
2006-04-01,3.200000047683716,3.2300000190734863,3.0,3.0899999141693115,3.009582281112671,190100
2006-05-01,3.1500000953674316,3.9000000953674316,3.009999990463257,3.140000104904175,3.058281183242798,583100
2006-06-01,3.2799999713897705,3.4000000953674316,2.5999999046325684,2.7100000381469727,2.6394717693328857,416200
2006-07-01,2.7100000381469727,2.990000009536743,2.5399999618530273,2.5799999237060547,2.512855052947998,86600
2006-08-01,2.6700000762939453,4.679999828338623,2.200000047683716,3.299999952316284,3.2141170501708984,1380500
2006-09-01,3.2799999713897705,4.0,3.240000009536743,3.609999895095825,3.5160491466522217,292000
2006-10-01,3.6500000953674316,7.099999904632568,3.390000104904175,6.360000133514404,6.1944804191589355,1867100
2006-11-01,6.550000190734863,8.229999542236328,3.75,4.75,4.626380443572998,1516800
2006-12-01,4.679999828338623,5.96999979019165,3.5999999046325684,4.860000133514404,4.733518123626709,3641900
2007-01-01,5.019999980926514,5.619999885559082,4.389999866485596,4.650000095367432,4.5289835929870605,976100
2007-02-01,4.710000038146973,5.130000114440918,4.519999980926514,5.0,4.869874000549316,358400
2007-03-01,5.010000228881836,10.390000343322754,4.800000190734863,7.78000020980835,7.577524662017822,1882000
2007-04-01,7.679999828338623,8.100000381469727,5.199999809265137,5.840000152587891,5.688013076782227,2538400
2007-05-01,5.840000152587891,7.880000114440918,3.680000066757202,4.5,4.3828864097595215,3632900
2007-06-01,4.550000190734863,4.699999809265137,4.03000020980835,4.099999904632568,3.9932968616485596,612600
2007-07-01,4.119999885559082,4.389999866485596,2.9600000381469727,3.130000114440918,3.048541307449341,344400
2007-08-01,3.140000104904175,5.590000152587891,2.880000114440918,4.300000190734863,4.188092231750488,1335800
2007-09-01,4.349999904632568,4.869999885559082,4.0,4.619999885559082,4.499763488769531,710200
2007-10-01,4.590000152587891,5.440000057220459,4.25,4.880000114440918,4.752997398376465,867000
2007-11-01,4.909999847412109,4.909999847412109,2.940000057220459,2.990000009536743,2.912184715270996,451500
2007-12-01,3.0199999809265137,3.859999895095825,2.759999990463257,3.809999942779541,3.7108442783355713,226700
2008-01-01,3.9600000381469727,4.150000095367432,3.25,3.930000066757202,3.827721357345581,193900
2008-02-01,3.9200000762939453,6.429999828338623,3.8499999046325684,5.559999942779541,5.415299892425537,2630400
2008-03-01,5.440000057220459,5.900000095367432,4.019999980926514,4.150000095367432,4.041995525360107,366900
2008-04-01,4.28000020980835,4.840000152587891,4.159999847412109,4.690000057220459,4.5679426193237305,197800
2008-05-01,4.590000152587891,5.5,4.320000171661377,5.0,4.869874000549316,746600
2008-06-01,5.099999904632568,6.099999904632568,4.449999809265137,6.039999961853027,5.882807731628418,347400
2008-07-01,5.96999979019165,7.300000190734863,5.440000057220459,6.170000076293945,6.009424686431885,369500
2008-08-01,6.050000190734863,6.179999828338623,4.559999942779541,4.96999979019165,4.840655326843262,488900
2008-09-01,4.71999979019165,6.039999961853027,4.5,4.96999979019165,4.840655326843262,396500
2008-10-01,5.010000228881836,5.289999961853027,2.7100000381469727,3.1500000953674316,3.068021059036255,288400
2008-11-01,3.119999885559082,3.630000114440918,1.600000023841858,2.5,2.434937000274658,275700
2008-12-01,2.5,2.5,1.899999976158142,2.0999999046325684,2.045347213745117,163800
2009-01-01,2.0999999046325684,2.6500000953674316,2.0,2.559999942779541,2.493375539779663,177100
2009-02-01,2.4000000953674316,2.569999933242798,2.0,2.0,1.9479496479034424,116800
2009-03-01,2.0,2.2799999713897705,1.2000000476837158,1.7100000381469727,1.665497064590454,278600
2009-04-01,1.7899999618530273,1.7899999618530273,1.4500000476837158,1.5399999618530273,1.499921202659607,219700
2009-05-01,1.5399999618530273,1.7799999713897705,1.2300000190734863,1.75,1.704456090927124,389900
2009-06-01,1.809999942779541,2.5,1.590000033378601,1.9900000095367432,1.9382100105285645,227200
2009-07-01,2.0,2.180000066757202,1.75,2.0999999046325684,2.045347213745117,73800
2009-08-01,2.0999999046325684,2.6500000953674316,1.899999976158142,2.0999999046325684,2.045347213745117,216900
2009-09-01,2.1500000953674316,2.559999942779541,1.899999976158142,2.0999999046325684,2.045347213745117,95700
2009-10-01,2.8399999141693115,2.8399999141693115,2.0399999618530273,2.0399999618530273,1.9869086742401123,116900
2009-11-01,2.059999942779541,2.450000047683716,1.9500000476837158,2.1700000762939453,2.113525629043579,279500
2009-12-01,2.299999952316284,2.4800000190734863,2.140000104904175,2.2799999713897705,2.2206625938415527,95800
2010-01-01,2.319999933242798,2.740000009536743,2.319999933242798,2.5899999141693115,2.522594928741455,67800
2010-02-01,2.5,2.690000057220459,2.369999885559082,2.5799999237060547,2.512855052947998,54400
2010-03-01,2.6700000762939453,4.699999809265137,2.259999990463257,3.5999999046325684,3.5063092708587646,371000
2010-04-01,3.5999999046325684,6.320000171661377,2.7699999809265137,5.650000095367432,5.502957820892334,553200
2010-05-01,5.710000038146973,6.25,4.71999979019165,5.420000076293945,5.2789435386657715,542500
2010-06-01,5.309999942779541,7.599999904632568,5.090000152587891,6.75,6.5743303298950195,523500
2010-07-01,6.869999885559082,9.050000190734863,6.0,9.050000190734863,8.883443832397461,449200
2010-08-01,8.199999809265137,8.399999618530273,4.869999885559082,5.699999809265137,5.595096588134766,940800
2010-09-01,5.769999980926514,7.0,5.389999866485596,6.940000057220459,6.8122758865356445,303000
