Date,Open,High,Low,Close,Adj Close,Volume
1994-03-07,16.5,16.5,15.5,15.5,13.756799697875977,2249800
1994-03-14,15.625,15.75,15.5,15.5,13.756799697875977,832800
1994-03-21,15.75,15.75,15.5,15.5,13.756799697875977,566300
1994-03-28,15.5,15.75,13.0,13.125,11.648903846740723,356700
1994-04-04,13.0,13.5,12.5,12.5,11.094193458557129,257500
1994-04-11,13.0,13.0,12.25,13.0,11.537964820861816,163900
1994-04-18,13.0,13.0625,11.0,12.25,10.87230396270752,391600
1994-04-25,12.375,12.5,11.75,11.75,10.428540229797363,99800
1994-05-02,11.75,12.5,11.25,11.75,10.428540229797363,337000
1994-05-09,11.25,12.0,10.125,10.875,9.65195083618164,657400
1994-05-16,10.25,10.75,10.0,10.5,9.319121360778809,622400
1994-05-23,10.75,12.5,10.5,12.0,10.650426864624023,117300
1994-05-30,12.5,14.0,12.0,13.5,11.981730461120605,42000
1994-06-06,13.0,14.0,13.0,13.0,11.537964820861816,60000
1994-06-13,13.0,13.5,12.25,12.25,10.87230396270752,21200
1994-06-20,12.25,12.5,10.5,11.0,9.762892723083496,250100
1994-06-27,11.25,11.25,10.5,11.0,9.762892723083496,51500
1994-07-04,10.5,11.25,10.0,11.25,9.984771728515625,79000
1994-07-11,11.25,11.25,10.5,11.0,9.762892723083496,51800
1994-07-18,11.0,11.75,10.75,11.25,9.984771728515625,108000
1994-07-25,11.75,14.0,11.5,14.0,12.425493240356445,48600
1994-08-01,14.0,14.0,13.0,13.0,11.537964820861816,14000
1994-08-08,13.0,13.0,12.0,12.25,10.87230396270752,24400
1994-08-15,12.0,12.25,11.5,12.25,10.87230396270752,10700
1994-08-22,11.5,12.25,11.5,11.75,10.428540229797363,11500
1994-08-29,11.75,12.0,10.75,11.0,9.762892723083496,28500
1994-09-05,11.0,11.75,11.0,11.75,10.428540229797363,25500
1994-09-12,11.5,11.75,11.0,11.0,9.762892723083496,411600
1994-09-19,11.0,13.5,11.0,13.5,11.981730461120605,89300
1994-09-26,13.5,13.75,12.75,13.0,11.537964820861816,189200
1994-10-03,13.75,13.75,12.75,12.75,11.316076278686523,52700
1994-10-10,12.75,14.5,12.75,13.875,12.314550399780273,148400
1994-10-17,14.25,15.25,13.75,14.75,13.091146469116211,90000
1994-10-24,14.25,14.75,13.75,14.5,12.869267463684082,83500
1994-10-31,14.0,14.75,13.75,13.75,12.20361042022705,96200
1994-11-07,14.25,14.25,13.25,13.375,11.870783805847168,436300
1994-11-14,13.25,13.375,11.25,11.375,10.095715522766113,96600
1994-11-21,12.0,12.0,10.75,11.25,9.984771728515625,98700
1994-11-28,10.75,11.5,10.75,11.0,9.762892723083496,115300
1994-12-05,11.5,11.5,10.75,10.75,9.541008949279785,126900
1994-12-12,11.0,11.25,10.5,10.5,9.319121360778809,98200
1994-12-19,10.75,10.75,10.0,10.125,8.986298561096191,372400
1994-12-26,10.125,10.625,10.125,10.5,9.319121360778809,402200
1995-01-02,10.5,11.5,10.375,11.25,9.984771728515625,116800
1995-01-09,11.5,11.5,11.0,11.25,9.984771728515625,80100
1995-01-16,11.5,11.5,11.0,11.0,9.762892723083496,41100
1995-01-23,11.25,11.25,10.5,11.25,9.984771728515625,153100
1995-01-30,10.75,11.25,10.0,10.0,8.87535285949707,100700
1995-02-06,10.5,10.5,9.5,9.75,8.653474807739258,191100
1995-02-13,9.75,10.25,9.75,10.125,8.986298561096191,62700
1995-02-20,10.0,10.375,10.0,10.375,9.208186149597168,52400
1995-02-27,10.125,10.75,10.125,10.75,9.541008949279785,55300
1995-03-06,10.75,10.75,10.5,10.75,9.541008949279785,39000
1995-03-13,10.5,10.75,10.25,10.25,9.09723949432373,17700
1995-03-20,10.625,10.625,9.875,10.25,9.09723949432373,62600
1995-03-27,10.25,10.25,9.625,10.25,9.09723949432373,71800
1995-04-03,10.125,10.375,10.0,10.125,8.986298561096191,23200
1995-04-10,10.375,10.375,10.0,10.0,8.87535285949707,49800
1995-04-17,10.0,10.25,9.375,9.75,8.653474807739258,60500
1995-04-24,9.75,9.875,9.375,9.75,8.653474807739258,157400
1995-05-01,9.75,10.125,9.625,9.625,8.542532920837402,68800
1995-05-08,9.625,10.75,9.625,10.375,9.208186149597168,92500
1995-05-15,10.75,11.0,10.375,11.0,9.762892723083496,72600
1995-05-22,10.8125,11.0,10.25,10.25,9.09723949432373,87900
1995-05-29,10.4375,10.75,9.875,9.875,8.764415740966797,60300
1995-06-05,9.875,10.25,9.875,9.875,8.764415740966797,70800
1995-06-12,10.125,10.25,9.6875,10.0,8.87535285949707,564900
1995-06-19,9.875,10.125,9.125,9.125,8.098769187927246,102900
1995-06-26,9.5,9.5,9.0,9.25,8.20970630645752,171300
1995-07-03,9.0,9.875,9.0,9.875,8.764415740966797,370800
1995-07-10,9.875,10.375,9.5,10.375,9.208186149597168,279300
1995-07-17,10.375,10.375,9.75,10.0,8.87535285949707,85700
1995-07-24,10.0,10.0,9.375,9.75,8.653474807739258,46400
1995-07-31,9.75,9.75,8.875,9.625,8.542532920837402,83500
1995-08-07,9.625,10.875,9.25,10.625,9.430063247680664,176200
1995-08-14,10.875,10.875,10.25,10.625,9.430063247680664,44900
1995-08-21,10.25,10.625,10.125,10.125,8.986298561096191,40500
1995-08-28,10.125,10.5,10.125,10.375,9.208186149597168,42200
1995-09-04,10.5,10.75,10.125,10.625,9.430063247680664,88700
1995-09-11,10.75,10.875,10.5,10.875,9.65195083618164,46900
1995-09-18,10.625,10.875,10.0,10.0625,8.930827140808105,61200
1995-09-25,9.875,10.375,9.625,9.625,8.542532920837402,42700
1995-10-02,9.625,10.125,9.125,9.125,8.098769187927246,56600
1995-10-09,9.5,9.625,9.125,9.375,8.320645332336426,37500
1995-10-16,9.375,9.5,8.75,8.75,7.7659382820129395,27100
1995-10-23,9.0,9.0,8.0,8.0,7.100283622741699,110700
1995-10-30,8.375,8.375,8.0,8.125,7.211224555969238,93600
1995-11-06,8.0,8.25,7.75,8.125,7.211224555969238,115300
1995-11-13,7.875,8.125,7.875,8.0,7.100283622741699,76000
1995-11-20,7.875,8.125,7.875,7.875,6.989342212677002,81900
1995-11-27,8.125,9.25,7.875,8.875,7.876875400543213,119000
1995-12-04,9.0,9.0,8.625,8.625,7.654991149902344,48900
1995-12-11,8.625,8.625,7.5,7.5,6.6565165519714355,149900
1995-12-18,8.0,8.0,7.5,7.75,6.878399848937988,182400
1995-12-25,7.625,9.125,7.5,8.75,7.7659382820129395,293900
1996-01-01,9.0,10.25,8.75,9.75,8.653474807739258,217700
1996-01-08,10.25,10.25,8.5,8.5,7.5440521240234375,94100
1996-01-15,8.875,9.375,8.5,9.125,8.098769187927246,99200
1996-01-22,9.375,9.375,9.0,9.375,8.320645332336426,95600
1996-01-29,9.375,9.375,8.75,9.0,7.98782205581665,194500
1996-02-05,9.0,9.625,9.0,9.5,8.431584358215332,273800
1996-02-12,9.5,9.625,8.75,9.0,7.98782205581665,395200
1996-02-19,9.0,9.125,8.75,9.0,7.98782205581665,145200
1996-02-26,9.125,9.125,8.75,9.125,8.098769187927246,165300
1996-03-04,8.75,9.375,8.75,9.125,8.098769187927246,265600
1996-03-11,9.0,10.5,8.875,10.375,9.208186149597168,225400
1996-03-18,10.125,10.875,10.125,10.375,9.208186149597168,243100
1996-03-25,10.375,10.625,10.125,10.625,9.430063247680664,198000
1996-04-01,10.25,11.375,10.125,11.25,9.984771728515625,163400
1996-04-08,10.875,11.875,10.875,11.375,10.095715522766113,338200
1996-04-15,11.625,12.0,11.375,11.875,10.539484024047852,134600
1996-04-22,11.875,15.0,11.5,14.75,13.091146469116211,1201900
1996-04-29,14.875,15.25,13.5,15.25,13.534913063049316,806900
1996-05-06,15.0,16.75,15.0,16.0,14.200567245483398,725200
1996-05-13,16.25,16.25,14.875,15.25,13.534913063049316,381200
1996-05-20,15.25,16.625,15.25,16.5,14.64433479309082,453600
1996-05-27,16.5,19.25,16.125,18.5,16.41941261291504,816800
